,Categoria,Url_Categoria,Nombre_Curso,URL_Curso
4136,earth-sciences,https://www.edx.org/learn/earth-sciences,Tsunamis and Storm Surges: Introduction to Coastal Disasters,https://www.edx.org/course/tsunamis-and-storm-surges-introduction-to-coastal
4137,earth-sciences,https://www.edx.org/learn/earth-sciences,Climate Change Communication,https://www.edx.org/course/climate-change-communication
4138,earth-sciences,https://www.edx.org/learn/earth-sciences,Remote Sensing of Wildfires,https://www.edx.org/course/remote-sensing-of-wildfires
4139,global-warming,https://www.edx.org/learn/global-warming,Climate Solutions,https://www.edx.org/course/climate-solutions
4140,global-warming,https://www.edx.org/learn/global-warming,Clean Power,https://www.edx.org/professional-certificate/imperialx-clean-power
4141,global-warming,https://www.edx.org/learn/global-warming,Water and Global Human Health,https://www.edx.org/micromasters/queensx-water-and-global-human-health
4142,global-warming,https://www.edx.org/learn/global-warming,Solar Energy Engineering,https://www.edx.org/micromasters/delftx-solar-energy-engineering
4143,global-warming,https://www.edx.org/learn/global-warming,Climate Change Education,https://www.edx.org/course/climate-change-education
4144,global-warming,https://www.edx.org/learn/global-warming,Climate Action in Biodiverse Landscapes,https://www.edx.org/course/climate-action-in-biodiverse-landscapes
4145,global-warming,https://www.edx.org/learn/global-warming,Climate Action: Solutions for a Changing Planet,https://www.edx.org/course/climate-action-solutions-for-a-changing-planet
4146,global-warming,https://www.edx.org/learn/global-warming,The Health Effects of Climate Change,https://www.edx.org/course/the-health-effects-of-climate-change
4147,global-warming,https://www.edx.org/learn/global-warming,Making Sense of Climate Science Denial,https://www.edx.org/course/making-sense-of-climate-science-denial
4148,global-warming,https://www.edx.org/learn/global-warming,Climate Change: The Science and Global Impact,https://www.edx.org/course/climate-change-the-science-and-global-impact
4149,global-warming,https://www.edx.org/learn/global-warming,Climate Change: Financial Risks and Opportunities,https://www.edx.org/course/climate-change-financial-risks-and-opportunities
4150,global-warming,https://www.edx.org/learn/global-warming,Environmental Gamechanger – Lead the Way to Sustainable Development,https://www.edx.org/course/lead-the-way-to-sustainable-development
4151,global-warming,https://www.edx.org/learn/global-warming,Environmental Management for Sustainability,https://www.edx.org/professional-certificate/usmx-environmental-management-for-sustainability
